Rk,Name,Tm,FantPos,Age,G,GS,Cmp,PassAtt,PassYds,PassTD,Int,RushAtt,RushYds,Y/A,RushTD,Tgt,Rec,RecYds,Y/R,RecTD,FantPt,DKPt,FDPt,VBD,PosRank,OvRank,FantPtpg,RkTm,PF,TotalYds,Ply,Y/P,TO,FL,Pass1stD,CmpTm,PassAttTm,PassYdsTm,PassTDTm,IntTm,NY/A,Pass1stD.1,RushAttTm,RushYdsTm,RushTDTm,Y/ATm,Rush1stD,Pen,PenYds,1stPy,Sc%,TO%,EXP,RushTDTmSans,RushAttTmSans,RushYdsTmSans,CmpTmSans,PassAttTmSans,PassYdsTmSans,PassTDTmSans,IntTmSans,RecTmSans,TgtTmSans,RecYdsTmSans,RecTDTmSans
465,Mike James,TAM,RB,23,11,0.0,0,0,0,0,0,19,37,1.95,0,1.0,1,-5,-5.0,0,3.0,4.2,3.7,,139,,0.27,29,277,4672,936,5.0,33,13,263,301,531,3297,21,20,5.7,162,353,1375,7,3.9,72,118,939,29,26.7,17.2,-68.29,7,334,1338,301,531,3297,21,20,300,530.0,3302,21
474,Cameron Brate,TAM,TE,23,5,1.0,0,0,0,0,0,0,0,,0,1.0,1,17,17.0,0,2.0,2.7,2.2,,88,,0.4,29,277,4672,936,5.0,33,13,263,301,531,3297,21,20,5.7,162,353,1375,7,3.9,72,118,939,29,26.7,17.2,-68.29,7,353,1375,301,531,3297,21,20,300,530.0,3280,21
498,Tavarres King,TAM,WR,24,2,0.0,0,0,0,0,0,0,0,,0,3.0,2,13,6.5,0,1.0,3.3,2.3,,192,,0.5,29,277,4672,936,5.0,33,13,263,301,531,3297,21,20,5.7,162,353,1375,7,3.9,72,118,939,29,26.7,17.2,-68.29,7,353,1375,301,531,3297,21,20,299,528.0,3284,21
529,Evan Rodriguez,TAM,,26,1,0.0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,99,,,29,277,4672,936,5.0,33,13,263,301,531,3297,21,20,5.7,162,353,1375,7,3.9,72,118,939,29,26.7,17.2,-68.29,7,353,1375,301,531,3297,21,20,301,,3297,21
47,Kyle Orton,BUF,QB,32,12,12.0,287,447,3018,18,10,15,14,0.93,1,0.0,0,0,,0,176.0,192.1,186.1,,23,,14.67,18,343,5096,1020,5.0,23,10,273,363,579,3614,23,13,5.8,186,402,1482,7,3.7,65,124,1031,22,32.5,11.2,-49.72,6,387,1468,76,132,596,5,3,363,579.0,3614,23
75,Sammy Watkins,BUF,WR,21,16,16.0,0,0,0,0,0,2,8,4.0,0,128.0,65,982,15.11,6,133.0,202.0,165.5,11.0,25,62.0,8.31,18,343,5096,1020,5.0,23,10,273,363,579,3614,23,13,5.8,186,402,1482,7,3.7,65,124,1031,22,32.5,11.2,-49.72,7,400,1474,363,579,3614,23,13,298,451.0,2632,17
85,Fred Jackson,BUF,RB,33,14,9.0,0,1,0,0,0,141,525,3.72,2,90.0,66,501,7.59,1,123.0,194.6,155.6,2.0,22,72.0,8.79,18,343,5096,1020,5.0,23,10,273,363,579,3614,23,13,5.8,186,402,1482,7,3.7,65,124,1031,22,32.5,11.2,-49.72,5,261,957,363,578,3614,23,13,297,489.0,3113,22
119,Robert Woods,BUF,WR,22,16,15.0,0,0,0,0,0,0,0,,0,104.0,65,699,10.75,5,100.0,168.9,132.4,,46,,6.25,18,343,5096,1020,5.0,23,10,273,363,579,3614,23,13,5.8,186,402,1482,7,3.7,65,124,1031,22,32.5,11.2,-49.72,7,402,1482,363,579,3614,23,13,298,475.0,2915,18
174,Scott Chandler,BUF,TE,29,16,5.0,0,0,0,0,0,0,0,,0,70.0,47,497,10.57,3,68.0,117.7,91.2,,19,,4.25,18,343,5096,1020,5.0,23,10,273,363,579,3614,23,13,5.8,186,402,1482,7,3.7,65,124,1031,22,32.5,11.2,-49.72,7,402,1482,363,579,3614,23,13,316,509.0,3117,20
188,Chris Hogan,BUF,WR,26,16,2.0,0,0,0,0,0,0,0,,0,61.0,41,426,10.39,4,63.0,108.6,83.1,,79,,3.94,18,343,5096,1020,5.0,23,10,273,363,579,3614,23,13,5.8,186,402,1482,7,3.7,65,124,1031,22,32.5,11.2,-49.72,7,402,1482,363,579,3614,23,13,322,518.0,3188,19
196,Anthony Dixon,BUF,RB,27,16,0.0,0,0,0,0,0,105,432,4.11,2,9.0,8,49,6.13,0,60.0,71.1,64.1,,55,,3.75,18,343,5096,1020,5.0,23,10,273,363,579,3614,23,13,5.8,186,402,1482,7,3.7,65,124,1031,22,32.5,11.2,-49.72,5,297,1050,363,579,3614,23,13,355,570.0,3565,23
204,EJ Manuel,BUF,QB,24,5,4.0,76,131,838,5,3,16,52,3.25,1,0.0,0,0,,0,59.0,64.7,61.7,,41,,11.8,18,343,5096,1020,5.0,23,10,273,363,579,3614,23,13,5.8,186,402,1482,7,3.7,65,124,1031,22,32.5,11.2,-49.72,6,386,1430,287,448,2776,18,10,363,579.0,3614,23
236,C.J. Spiller,BUF,RB,27,9,5.0,0,0,0,0,0,78,300,3.85,0,22.0,19,125,6.58,1,47.0,78.5,62.0,,71,,5.22,18,343,5096,1020,5.0,23,10,273,363,579,3614,23,13,5.8,186,402,1482,7,3.7,65,124,1031,22,32.5,11.2,-49.72,7,324,1182,363,579,3614,23,13,344,557.0,3489,22
288,Bryce Brown,BUF,RB,23,7,2.0,0,0,0,0,0,36,126,3.5,0,25.0,16,176,11.0,0,28.0,51.2,36.2,,86,,4.0,18,343,5096,1020,5.0,23,10,273,363,579,3614,23,13,5.8,186,402,1482,7,3.7,65,124,1031,22,32.5,11.2,-49.72,7,366,1356,363,579,3614,23,13,347,554.0,3438,23
320,Mike Williams,BUF,WR,27,9,0.0,0,0,0,0,0,0,0,,0,19.0,8,142,17.75,1,20.0,31.2,24.2,,130,,2.22,18,343,5096,1020,5.0,23,10,273,363,579,3614,23,13,5.8,186,402,1482,7,3.7,65,124,1031,22,32.5,11.2,-49.72,7,402,1482,363,579,3614,23,13,355,560.0,3472,22
386,Chris Gragg,BUF,WR,24,10,5.0,0,0,0,0,0,0,0,,0,10.0,7,48,6.86,1,11.0,17.8,14.3,,154,,1.1,18,343,5096,1020,5.0,23,10,273,363,579,3614,23,13,5.8,186,402,1482,7,3.7,65,124,1031,22,32.5,11.2,-49.72,7,402,1482,363,579,3614,23,13,356,569.0,3566,22
389,Lee Smith,BUF,TE,27,14,10.0,0,0,0,0,0,0,0,,0,8.0,7,42,6.0,1,10.0,17.2,13.7,,63,,0.71,18,343,5096,1020,5.0,23,10,273,363,579,3614,23,13,5.8,186,402,1482,7,3.7,65,124,1031,22,32.5,11.2,-49.72,7,402,1482,363,579,3614,23,13,356,571.0,3572,22
402,Frank Summers,BUF,RB,29,10,6.0,0,0,0,0,0,6,17,2.83,1,8.0,5,9,1.8,0,9.0,13.6,11.1,,124,,0.9,18,343,5096,1020,5.0,23,10,273,363,579,3614,23,13,5.8,186,402,1482,7,3.7,65,124,1031,22,32.5,11.2,-49.72,6,396,1465,363,579,3614,23,13,358,571.0,3605,23
442,Marquise Goodwin,BUF,WR,24,10,0.0,0,0,0,0,0,3,8,2.67,0,9.0,1,42,42.0,0,5.0,6.0,5.5,,173,,0.5,18,343,5096,1020,5.0,23,10,273,363,579,3614,23,13,5.8,186,402,1482,7,3.7,65,124,1031,22,32.5,11.2,-49.72,7,399,1474,363,579,3614,23,13,362,570.0,3572,23
48,Blake Bortles,JAX,QB,22,14,13.0,280,475,2908,11,17,56,419,7.48,0,0.0,0,0,,0,174.0,192.2,185.2,,24,,12.43,32,249,4634,988,4.7,26,8,271,325,557,3001,15,18,4.8,154,360,1633,9,4.5,86,73,573,31,22.6,12.8,-126.33,9,304,1214,45,82,93,4,1,325,557.0,3001,15
114,Allen Hurns,JAX,WR,23,16,8.0,0,0,0,0,0,0,0,,0,97.0,51,677,13.27,6,104.0,157.7,129.2,,43,,6.5,32,249,4634,988,4.7,26,8,271,325,557,3001,15,18,4.8,154,360,1633,9,4.5,86,73,573,31,22.6,12.8,-126.33,9,360,1633,325,557,3001,15,18,274,460.0,2324,9
133,Denard Robinson,JAX,WR,24,13,9.0,0,1,0,0,0,135,582,4.31,4,31.0,23,124,5.39,0,91.0,121.6,102.1,,55,,7.0,32,249,4634,988,4.7,26,8,271,325,557,3001,15,18,4.8,154,360,1633,9,4.5,86,73,573,31,22.6,12.8,-126.33,5,225,1051,325,556,3001,15,18,302,526.0,2877,15
173,Allen Robinson,JAX,WR,21,10,8.0,0,0,0,0,0,0,0,,0,81.0,48,548,11.42,2,69.0,119.8,92.8,,71,,6.9,32,249,4634,988,4.7,26,8,271,325,557,3001,15,18,4.8,154,360,1633,9,4.5,86,73,573,31,22.6,12.8,-126.33,9,360,1633,325,557,3001,15,18,277,476.0,2453,13
179,Cecil Shorts,JAX,WR,27,13,12.0,2,2,32,1,0,0,0,,0,110.0,53,557,10.51,1,67.0,122.0,91.5,,73,,5.15,32,249,4634,988,4.7,26,8,271,325,557,3001,15,18,4.8,154,360,1633,9,4.5,86,73,573,31,22.6,12.8,-126.33,9,360,1633,323,555,2969,14,18,272,447.0,2444,14
194,Toby Gerhart,JAX,RB,27,14,7.0,0,0,0,0,0,101,326,3.23,2,24.0,20,186,9.3,0,61.0,88.2,71.2,,53,,4.36,32,249,4634,988,4.7,26,8,271,325,557,3001,15,18,4.8,154,360,1633,9,4.5,86,73,573,31,22.6,12.8,-126.33,7,259,1307,325,557,3001,15,18,305,533.0,2815,15
225,Jordan Todman,JAX,RB,24,16,1.0,0,0,0,0,0,32,186,5.81,1,37.0,25,198,7.92,1,50.0,81.4,62.9,,66,,3.12,32,249,4634,988,4.7,26,8,271,325,557,3001,15,18,4.8,154,360,1633,9,4.5,86,73,573,31,22.6,12.8,-126.33,8,328,1447,325,557,3001,15,18,300,520.0,2803,14
228,Marqise Lee,JAX,WR,23,13,8.0,0,0,0,0,0,3,9,3.0,0,69.0,37,422,11.41,1,49.0,89.1,67.6,,97,,3.77,32,249,4634,988,4.7,26,8,271,325,557,3001,15,18,4.8,154,360,1633,9,4.5,86,73,573,31,22.6,12.8,-126.33,9,357,1624,325,557,3001,15,18,288,488.0,2579,14
255,Clay Harbor,JAX,TE,27,13,8.0,0,0,0,0,0,0,0,,0,35.0,26,289,11.12,1,37.0,63.9,47.9,,31,,2.85,32,249,4634,988,4.7,26,8,271,325,557,3001,15,18,4.8,154,360,1633,9,4.5,86,73,573,31,22.6,12.8,-126.33,9,360,1633,325,557,3001,15,18,299,522.0,2712,14
261,Marcedes Lewis,JAX,TE,30,8,8.0,0,0,0,0,0,0,0,,0,31.0,18,206,11.44,2,35.0,53.6,41.6,,33,,4.38,32,249,4634,988,4.7,26,8,271,325,557,3001,15,18,4.8,154,360,1633,9,4.5,86,73,573,31,22.6,12.8,-126.33,9,360,1633,325,557,3001,15,18,307,526.0,2795,13
284,Chad Henne,JAX,QB,29,3,3.0,42,78,492,3,1,4,25,6.25,0,0.0,0,0,,0,30.0,35.2,31.2,,44,,10.0,32,249,4634,988,4.7,26,8,271,325,557,3001,15,18,4.8,154,360,1633,9,4.5,86,73,573,31,22.6,12.8,-126.33,9,356,1608,283,479,2509,12,17,325,557.0,3001,15
318,Storm Johnson,JAX,RB,22,6,1.0,0,0,0,0,0,29,86,2.97,2,1.0,1,-4,-4.0,0,20.0,21.2,20.7,,96,,3.33,32,249,4634,988,4.7,26,8,271,325,557,3001,15,18,4.8,154,360,1633,9,4.5,86,73,573,31,22.6,12.8,-126.33,7,331,1547,325,557,3001,15,18,324,556.0,3005,15
407,Nic Jacobs,JAX,TE,23,13,4.0,0,0,0,0,0,0,0,,0,3.0,2,16,8.0,1,8.0,9.6,8.6,,68,,0.62,32,249,4634,988,4.7,26,8,271,325,557,3001,15,18,4.8,154,360,1633,9,4.5,86,73,573,31,22.6,12.8,-126.33,9,360,1633,325,557,3001,15,18,323,554.0,2985,14
408,Will Ta'ufo'ou,JAX,RB,28,16,4.0,0,0,0,0,0,0,0,,0,8.0,7,81,11.57,0,8.0,15.1,11.6,,125,,0.5,32,249,4634,988,4.7,26,8,271,325,557,3001,15,18,4.8,154,360,1633,9,4.5,86,73,573,31,22.6,12.8,-126.33,9,360,1633,325,557,3001,15,18,318,549.0,2920,15
422,Mike Brown,JAX,WR,25,5,1.0,0,0,0,0,0,0,0,,0,15.0,7,88,12.57,0,7.0,14.8,10.3,,166,,1.4,32,249,4634,988,4.7,26,8,271,325,557,3001,15,18,4.8,154,360,1633,9,4.5,86,73,573,31,22.6,12.8,-126.33,9,360,1633,325,557,3001,15,18,318,542.0,2913,15
460,Ace Sanders,JAX,WR,23,12,0.0,0,0,0,0,0,0,0,,0,7.0,6,55,9.17,0,4.0,10.5,6.5,,183,,0.33,32,249,4634,988,4.7,26,8,271,325,557,3001,15,18,4.8,154,360,1633,9,4.5,86,73,573,31,22.6,12.8,-126.33,9,360,1633,325,557,3001,15,18,319,550.0,2946,15
493,Marcel Jensen,JAX,TE,24,1,0.0,0,0,0,0,0,0,0,,0,1.0,1,8,8.0,0,1.0,1.8,1.3,,92,,1.0,32,249,4634,988,4.7,26,8,271,325,557,3001,15,18,4.8,154,360,1633,9,4.5,86,73,573,31,22.6,12.8,-126.33,9,360,1633,325,557,3001,15,18,324,556.0,2993,15
526,Mickey Shuler,JAX,,28,3,1.0,0,0,0,0,0,0,0,,0,3.0,0,0,,0,,,,,112,,,32,249,4634,988,4.7,26,8,271,325,557,3001,15,18,4.8,154,360,1633,9,4.5,86,73,573,31,22.6,12.8,-126.33,9,360,1633,325,557,3001,15,18,325,554.0,3001,15
50,Alfred Morris,WAS,RB,26,16,16.0,0,0,0,0,0,265,1074,4.05,8,26.0,17,155,9.12,0,171.0,193.9,179.4,50.0,13,31.0,10.69,26,301,5738,1006,5.7,31,13,318,364,547,4047,18,18,6.7,186,401,1691,15,4.2,88,120,1130,44,29.7,15.6,4.71,7,136,617,364,547,4047,18,18,347,521.0,3892,18
60,DeSean Jackson,WAS,WR,28,15,13.0,0,0,0,0,0,4,7,1.75,0,95.0,56,1169,20.88,6,154.0,212.6,181.6,32.0,17,44.0,10.27,26,301,5738,1006,5.7,31,13,318,364,547,4047,18,18,6.7,186,401,1691,15,4.2,88,120,1130,44,29.7,15.6,4.71,15,397,1684,364,547,4047,18,18,308,452.0,2878,12
130,Pierre Garcon,WAS,WR,28,16,14.0,0,1,0,0,0,0,0,,0,105.0,68,752,11.06,3,93.0,164.2,127.2,,54,,5.81,26,301,5738,1006,5.7,31,13,318,364,547,4047,18,18,6.7,186,401,1691,15,4.2,88,120,1130,44,29.7,15.6,4.71,15,401,1691,364,546,4047,18,18,296,442.0,3295,15
138,Robert Griffin,WAS,QB,24,9,7.0,147,214,1694,4,6,38,176,4.63,1,0.0,0,0,,0,89.0,103.4,93.4,,34,,9.89,26,301,5738,1006,5.7,31,13,318,364,547,4047,18,18,6.7,186,401,1691,15,4.2,88,120,1130,44,29.7,15.6,4.71,14,363,1515,217,333,2353,14,12,364,547.0,4047,18
142,Kirk Cousins,WAS,QB,26,6,5.0,126,204,1710,10,9,7,20,2.86,0,0.0,0,0,,0,88.0,102.4,97.4,,36,,14.67,26,301,5738,1006,5.7,31,13,318,364,547,4047,18,18,6.7,186,401,1691,15,4.2,88,120,1130,44,29.7,15.6,4.71,15,394,1671,238,343,2337,8,9,364,547.0,4047,18
146,Roy Helu,WAS,WR,26,14,0.0,0,0,0,0,0,40,216,5.4,1,47.0,42,477,11.36,2,85.0,134.3,106.3,,60,,6.07,26,301,5738,1006,5.7,31,13,318,364,547,4047,18,18,6.7,186,401,1691,15,4.2,88,120,1130,44,29.7,15.6,4.71,14,361,1475,364,547,4047,18,18,322,500.0,3570,16
189,Colt McCoy,WAS,QB,28,5,4.0,91,128,1057,4,3,16,66,4.13,1,0.0,0,0,,0,63.0,69.9,65.9,,40,,12.6,26,301,5738,1006,5.7,31,13,318,364,547,4047,18,18,6.7,186,401,1691,15,4.2,88,120,1130,44,29.7,15.6,4.71,14,385,1625,273,419,2990,14,15,364,547.0,4047,18
212,Andre Roberts,WAS,WR,26,16,4.0,0,0,0,0,0,2,21,10.5,0,73.0,36,453,12.58,2,55.0,96.4,73.4,,91,,3.44,26,301,5738,1006,5.7,31,13,318,364,547,4047,18,18,6.7,186,401,1691,15,4.2,88,120,1130,44,29.7,15.6,4.71,15,399,1670,364,547,4047,18,18,328,474.0,3594,16
214,Niles Paul,WAS,WR,25,16,7.0,0,0,0,0,0,0,0,,0,52.0,39,507,13.0,1,55.0,97.7,74.2,,92,,3.44,26,301,5738,1006,5.7,31,13,318,364,547,4047,18,18,6.7,186,401,1691,15,4.2,88,120,1130,44,29.7,15.6,4.71,15,401,1691,364,547,4047,18,18,325,495.0,3540,17
237,Jordan Reed,WAS,TE,24,11,2.0,0,0,0,0,0,0,0,,0,65.0,50,465,9.3,0,45.0,98.5,69.5,,25,,4.09,26,301,5738,1006,5.7,31,13,318,364,547,4047,18,18,6.7,186,401,1691,15,4.2,88,120,1130,44,29.7,15.6,4.71,15,401,1691,364,547,4047,18,18,314,482.0,3582,18
249,Darrel Young,WAS,RB,27,16,10.0,0,0,0,0,0,9,22,2.44,3,14.0,11,81,7.36,2,40.0,51.3,45.8,,76,,2.5,26,301,5738,1006,5.7,31,13,318,364,547,4047,18,18,6.7,186,401,1691,15,4.2,88,120,1130,44,29.7,15.6,4.71,12,392,1669,364,547,4047,18,18,353,533.0,3966,16
304,Silas Redd,WAS,RB,22,15,0.0,0,0,0,0,0,16,75,4.69,1,10.0,8,107,13.38,0,24.0,35.2,28.2,,90,,1.6,26,301,5738,1006,5.7,31,13,318,364,547,4047,18,18,6.7,186,401,1691,15,4.2,88,120,1130,44,29.7,15.6,4.71,14,385,1616,364,547,4047,18,18,356,537.0,3940,18
374,Logan Paulsen,WAS,WR,27,16,12.0,0,0,0,0,0,0,0,,0,16.0,13,78,6.0,1,12.0,25.8,18.3,,147,,0.75,26,301,5738,1006,5.7,31,13,318,364,547,4047,18,18,6.7,186,401,1691,15,4.2,88,120,1130,44,29.7,15.6,4.71,15,401,1691,364,547,4047,18,18,351,531.0,3969,17
375,Santana Moss,WAS,WR,35,10,0.0,0,0,0,0,0,0,0,,0,15.0,10,116,11.6,0,12.0,24.6,16.6,,150,,1.2,26,301,5738,1006,5.7,31,13,318,364,547,4047,18,18,6.7,186,401,1691,15,4.2,88,120,1130,44,29.7,15.6,4.71,15,401,1691,364,547,4047,18,18,354,532.0,3931,18
391,Chris Thompson,WAS,RB,24,2,0.0,0,0,0,0,0,3,12,4.0,0,7.0,6,27,4.5,1,10.0,15.9,12.9,,118,,5.0,26,301,5738,1006,5.7,31,13,318,364,547,4047,18,18,6.7,186,401,1691,15,4.2,88,120,1130,44,29.7,15.6,4.71,15,398,1679,364,547,4047,18,18,358,540.0,4020,17
423,Ryan Grant,WAS,WR,24,16,2.0,0,0,0,0,0,0,0,,0,15.0,7,68,9.71,0,7.0,13.8,10.3,,167,,0.44,26,301,5738,1006,5.7,31,13,318,364,547,4047,18,18,6.7,186,401,1691,15,4.2,88,120,1130,44,29.7,15.6,4.71,15,401,1691,364,547,4047,18,18,357,532.0,3979,18
54,Brian Hoyer,CLE,QB,29,14,13.0,242,438,3326,12,13,24,39,1.63,0,0.0,0,0,,0,159.0,173.9,169.9,,25,,11.36,27,299,5193,1010,5.1,23,7,294,274,502,3465,12,16,6.5,179,477,1728,17,3.6,88,116,932,27,28.0,10.9,-32.0,17,453,1689,32,64,139,0,3,274,502.0,3465,12
99,Isaiah Crowell,CLE,RB,21,16,4.0,0,0,0,0,0,148,607,4.1,8,14.0,9,87,9.67,0,113.0,127.4,117.9,,28,,7.06,27,299,5193,1010,5.1,23,7,294,274,502,3465,12,16,6.5,179,477,1728,17,3.6,88,116,932,27,28.0,10.9,-32.0,9,329,1121,274,502,3465,12,16,265,488.0,3378,12
115,Terrance West,CLE,RB,23,14,6.0,0,0,0,0,0,171,673,3.94,4,13.0,11,64,5.82,1,102.0,116.7,107.2,,32,,7.29,27,299,5193,1010,5.1,23,7,294,274,502,3465,12,16,6.5,179,477,1728,17,3.6,88,116,932,27,28.0,10.9,-32.0,13,306,1055,274,502,3465,12,16,263,489.0,3401,11
124,Andrew Hawkins,CLE,WR,28,15,15.0,0,0,0,0,0,3,15,5.0,0,112.0,63,824,13.08,2,96.0,161.9,127.4,,50,,6.4,27,299,5193,1010,5.1,23,7,294,274,502,3465,12,16,6.5,179,477,1728,17,3.6,88,116,932,27,28.0,10.9,-32.0,17,474,1713,274,502,3465,12,16,211,390.0,2641,10
171,Taylor Gabriel,CLE,WR,23,16,2.0,0,0,0,0,0,4,10,2.5,0,72.0,36,621,17.25,1,69.0,108.1,87.1,,69,,4.31,27,299,5193,1010,5.1,23,7,294,274,502,3465,12,16,6.5,179,477,1728,17,3.6,88,116,932,27,28.0,10.9,-32.0,17,473,1718,274,502,3465,12,16,238,430.0,2844,11
172,Miles Austin,CLE,WR,30,12,11.0,0,0,0,0,0,0,0,,0,73.0,47,568,12.09,2,69.0,118.8,92.3,,70,,5.75,27,299,5193,1010,5.1,23,7,294,274,502,3465,12,16,6.5,179,477,1728,17,3.6,88,116,932,27,28.0,10.9,-32.0,17,477,1728,274,502,3465,12,16,227,429.0,2897,10
215,Jordan Cameron,CLE,TE,26,10,9.0,0,0,0,0,0,0,0,,0,48.0,24,424,17.67,2,54.0,81.4,66.4,,21,,5.4,27,299,5193,1010,5.1,23,7,294,274,502,3465,12,16,6.5,179,477,1728,17,3.6,88,116,932,27,28.0,10.9,-32.0,17,477,1728,274,502,3465,12,16,250,454.0,3041,10
224,Travis Benjamin,CLE,WR,25,16,0.0,0,0,0,0,0,3,11,3.67,0,46.0,18,314,17.44,3,51.0,71.5,59.5,,95,,3.19,27,299,5193,1010,5.1,23,7,294,274,502,3465,12,16,6.5,179,477,1728,17,3.6,88,116,932,27,28.0,10.9,-32.0,17,474,1717,274,502,3465,12,16,256,456.0,3151,9
281,Jim Dray,CLE,TE,28,16,8.0,0,0,0,0,0,0,0,,0,27.0,17,242,14.24,1,30.0,50.2,38.7,,41,,1.88,27,299,5193,1010,5.1,23,7,294,274,502,3465,12,16,6.5,179,477,1728,17,3.6,88,116,932,27,28.0,10.9,-32.0,17,477,1728,274,502,3465,12,16,257,475.0,3223,11
283,Josh Gordon,CLE,WR,23,5,5.0,0,1,0,0,0,0,0,,0,47.0,24,303,12.63,0,30.0,57.3,42.3,,115,,6.0,27,299,5193,1010,5.1,23,7,294,274,502,3465,12,16,6.5,179,477,1728,17,3.6,88,116,932,27,28.0,10.9,-32.0,17,477,1728,274,501,3465,12,16,250,455.0,3162,12
338,Gary Barnidge,CLE,TE,29,13,2.0,0,0,0,0,0,0,0,,0,25.0,13,156,12.0,0,16.0,31.6,22.1,,51,,1.23,27,299,5193,1010,5.1,23,7,294,274,502,3465,12,16,6.5,179,477,1728,17,3.6,88,116,932,27,28.0,10.9,-32.0,17,477,1728,274,502,3465,12,16,261,477.0,3309,12
378,Johnny Manziel,CLE,QB,22,5,2.0,18,35,175,0,2,9,29,3.22,1,0.0,0,0,,0,12.0,13.9,13.9,,54,,2.4,27,299,5193,1010,5.1,23,7,294,274,502,3465,12,16,6.5,179,477,1728,17,3.6,88,116,932,27,28.0,10.9,-32.0,16,468,1699,256,467,3290,12,14,274,502.0,3465,12
461,Connor Shaw,CLE,QB,23,1,1.0,14,28,177,0,1,7,9,1.29,0,0.0,0,0,,0,4.0,6.0,5.0,,60,,4.0,27,299,5193,1010,5.1,23,7,294,274,502,3465,12,16,6.5,179,477,1728,17,3.6,88,116,932,27,28.0,10.9,-32.0,17,470,1719,260,474,3288,12,15,274,502.0,3465,12
477,Kiero Small,CLE,,25,3,3.0,0,0,0,0,0,0,0,,0,,0,0,,0,2.0,,,,144,,0.67,27,299,5193,1010,5.1,23,7,294,274,502,3465,12,16,6.5,179,477,1728,17,3.6,88,116,932,27,28.0,10.9,-32.0,17,477,1728,274,502,3465,12,16,274,,3465,12
480,Ray Agnew,CLE,RB,23,12,9.0,0,0,0,0,0,2,2,1.0,0,9.0,3,15,5.0,0,2.0,4.7,3.2,,146,,0.17,27,299,5193,1010,5.1,23,7,294,274,502,3465,12,16,6.5,179,477,1728,17,3.6,88,116,932,27,28.0,10.9,-32.0,17,475,1726,274,502,3465,12,16,271,493.0,3450,12
548,Glenn Winston,CLE,,25,5,0.0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,,,,,159,,,27,299,5193,1010,5.1,23,7,294,274,502,3465,12,16,6.5,179,477,1728,17,3.6,88,116,932,27,28.0,10.9,-32.0,17,477,1728,274,502,3465,12,16,274,502.0,3465,12
55,Geno Smith,NYJ,QB,24,14,13.0,219,367,2525,13,13,59,238,4.03,1,1.0,0,0,,0,157.0,172.8,163.8,,26,,11.21,28,283,5226,1052,5.0,24,9,289,287,498,2946,16,15,5.4,154,507,2280,11,4.5,112,109,932,23,31.7,11.8,-47.78,10,448,2042,68,131,421,3,2,287,497.0,2946,16
74,Chris Ivory,NYJ,RB,26,16,10.0,0,0,0,0,0,198,821,4.15,6,27.0,18,123,6.83,1,134.0,159.4,143.4,13.0,19,60.0,8.38,28,283,5226,1052,5.0,24,9,289,287,498,2946,16,15,5.4,154,507,2280,11,4.5,112,109,932,23,31.7,11.8,-47.78,5,309,1459,287,498,2946,16,15,269,471.0,2823,15
82,Eric Decker,NYJ,WR,27,15,15.0,0,0,0,0,0,0,0,,0,115.0,74,962,13.0,5,126.0,203.2,163.2,5.0,28,68.0,8.4,28,283,5226,1052,5.0,24,9,289,287,498,2946,16,15,5.4,154,507,2280,11,4.5,112,109,932,23,31.7,11.8,-47.78,11,507,2280,287,498,2946,16,15,213,383.0,1984,11
131,Chris Johnson,NYJ,RB,29,16,6.0,0,0,0,0,0,155,663,4.28,1,34.0,24,151,6.29,1,91.0,122.4,103.4,,34,,5.69,28,283,5226,1052,5.0,24,9,289,287,498,2946,16,15,5.4,154,507,2280,11,4.5,112,109,932,23,31.7,11.8,-47.78,10,352,1617,287,498,2946,16,15,263,464.0,2795,15
200,Jeremy Kerley,NYJ,WR,26,16,7.0,0,1,0,0,0,4,86,21.5,0,75.0,38,409,10.76,1,60.0,96.5,74.5,,85,,3.75,28,283,5226,1052,5.0,24,9,289,287,498,2946,16,15,5.4,154,507,2280,11,4.5,112,109,932,23,31.7,11.8,-47.78,11,503,2194,287,497,2946,16,15,249,423.0,2537,15
230,Jace Amaro,NYJ,WR,22,14,4.0,0,0,0,0,0,0,0,,0,53.0,38,345,9.08,2,49.0,87.5,65.5,,99,,3.5,28,283,5226,1052,5.0,24,9,289,287,498,2946,16,15,5.4,154,507,2280,11,4.5,112,109,932,23,31.7,11.8,-47.78,11,507,2280,287,498,2946,16,15,249,445.0,2601,14
239,Michael Vick,NYJ,QB,34,10,3.0,64,121,604,3,2,26,153,5.88,0,0.0,0,0,,0,45.0,53.5,45.5,,43,,4.5,28,283,5226,1052,5.0,24,9,289,287,498,2946,16,15,5.4,154,507,2280,11,4.5,112,109,932,23,31.7,11.8,-47.78,11,481,2127,223,377,2342,13,13,287,498.0,2946,16
241,Jeff Cumberland,NYJ,TE,27,16,14.0,0,0,0,0,0,0,0,,0,47.0,23,247,10.74,3,43.0,68.7,54.2,,27,,2.69,28,283,5226,1052,5.0,24,9,289,287,498,2946,16,15,5.4,154,507,2280,11,4.5,112,109,932,23,31.7,11.8,-47.78,11,507,2280,287,498,2946,16,15,264,451.0,2699,13
