Rk,Name,Tm,FantPos,Age,G,GS,Cmp,PassAtt,PassYds,PassTD,Int,RushAtt,RushYds,Y/A,RushTD,Tgt,Rec,RecYds,Y/R,RecTD,FantPprPt,DKPt,FDPt,VBD,PosRank,OvRank,FantPprPtpg,RkTm,PF,TotalYds,Ply,Y/P,TO,FL,Pass1stD,CmpTm,PassAttTm,PassYdsTm,PassTDTm,IntTm,NY/A,Pass1stD.1,RushAttTm,RushYdsTm,RushTDTm,Y/ATm,Rush1stD,Pen,PenYds,1stPy,Sc%,TO%,EXP,RushTDTmSans,RushAttTmSans,RushYdsTmSans,CmpTmSans,PassAttTmSans,PassYdsTmSans,PassTDTmSans,IntTmSans,RecTmSans,TgtTmSans,RecYdsTmSans,RecTDTmSans
29,Alex Smith,KAN,QB,30,15,15.0,323.2,494.9,3482.7,19.2,6.4,52.3,270.9,5.18,1.1,0.0,0.0,0.0,,0.0,238.9,233.0,226.0,,19,,14.93,16,353,5100,962,5.3,17,11,309,320,493,3182,18,6,5.9,184,420,1918,18,4.6,92,88,681,33,35.8,9.2,37.4,16.9,367.7,1647.1,-3.1999999999999886,-1.8999999999999773,-300.6999999999998,-1.1999999999999993,-0.40000000000000036,320.0,493.0,3182.0,18.0
30,Jamaal Charles,KAN,RB,28,15,15.0,0.0,0.0,0.0,0.0,0.0,219.7,1101.9,5.01,9.6,62.9,42.7,310.4,7.28,5.3,266.7,259.4,230.4,89.0,7,14.0,16.67,16,353,5100,962,5.3,17,11,309,320,493,3182,18,6,5.9,184,420,1918,18,4.6,92,88,681,33,35.8,9.2,37.4,8.4,200.3,816.0999999999999,320.0,493.0,3182.0,18.0,6.0,277.3,430.1,2871.6,12.7
103,Travis Kelce,KAN,TE,25,16,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,87.0,67.0,862.0,12.87,5.0,177.0,189.2,149.7,20.0,9,52.0,11.06,16,353,5100,962,5.3,17,11,309,320,493,3182,18,6,5.9,184,420,1918,18,4.6,92,88,681,33,35.8,9.2,37.4,18.0,420.0,1918.0,320.0,493.0,3182.0,18.0,6.0,253.0,406.0,2320.0,13.0
120,Knile Davis,KAN,RB,23,16,1.0,0.0,0.0,0.0,0.0,0.0,134.0,463.0,3.46,6.0,25.0,16.0,147.0,9.19,1.0,115.0,129.0,113.0,,33,,7.19,16,353,5100,962,5.3,17,11,309,320,493,3182,18,6,5.9,184,420,1918,18,4.6,92,88,681,33,35.8,9.2,37.4,12.0,286.0,1455.0,320.0,493.0,3182.0,18.0,6.0,304.0,468.0,3035.0,17.0
160,Dwayne Bowe,KAN,WR,30,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,101.3,64.0,804.3,12.57,0.0,146.1,138.4,105.4,,64,,9.13,16,353,5100,962,5.3,17,11,309,320,493,3182,18,6,5.9,184,420,1918,18,4.6,92,88,681,33,35.8,9.2,37.4,18.0,420.0,1918.0,320.0,493.0,3182.0,18.0,6.0,256.0,391.7,2377.7,18.0
227,Anthony Fasano,KAN,TE,30,15,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,38.4,26.7,241.1,9.04,4.3,78.9,74.6,59.1,,23,,4.93,16,353,5100,962,5.3,17,11,309,320,493,3182,18,6,5.9,184,420,1918,18,4.6,92,88,681,33,35.8,9.2,37.4,18.0,420.0,1918.0,320.0,493.0,3182.0,18.0,6.0,293.3,454.6,2940.9,13.7
273,De'Anthony Thomas,KAN,WR,21,12,3.0,0.0,0.0,0.0,0.0,0.0,18.7,150.7,8.07,1.3,41.3,30.7,208.0,6.78,0.0,74.7,67.9,50.4,,112,,4.67,16,353,5100,962,5.3,17,11,309,320,493,3182,18,6,5.9,184,420,1918,18,4.6,92,88,681,33,35.8,9.2,37.4,16.7,401.3,1767.3,320.0,493.0,3182.0,18.0,6.0,289.3,451.7,2974.0,18.0
294,Albert Wilson,KAN,WR,22,12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,37.3,21.3,346.7,16.25,0.0,56.0,45.0,34.0,,119,,3.5,16,353,5100,962,5.3,17,11,309,320,493,3182,18,6,5.9,184,420,1918,18,4.6,92,88,681,33,35.8,9.2,37.4,18.0,420.0,1918.0,320.0,493.0,3182.0,18.0,6.0,298.7,455.7,2835.3,18.0
328,Joe McKnight,KAN,RB,26,2,0.0,0.0,0.0,0.0,0.0,0.0,8.0,24.0,3.0,0.0,56.0,48.0,512.0,10.67,16.0,200.0,24.7,21.7,,97,,12.5,16,353,5100,962,5.3,17,11,309,320,493,3182,18,6,5.9,184,420,1918,18,4.6,92,88,681,33,35.8,9.2,37.4,18.0,412.0,1894.0,320.0,493.0,3182.0,18.0,6.0,272.0,437.0,2670.0,2.0
345,Donnie Avery,KAN,WR,30,6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,69.3,40.0,469.3,11.73,0.0,82.7,34.6,23.1,,141,,5.17,16,353,5100,962,5.3,17,11,309,320,493,3182,18,6,5.9,184,420,1918,18,4.6,92,88,681,33,35.8,9.2,37.4,18.0,420.0,1918.0,320.0,493.0,3182.0,18.0,6.0,280.0,423.7,2712.7,18.0
355,Anthony Sherman,KAN,RB,26,16,6.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,4.0,0.0,14.0,10.0,71.0,7.1,1.0,24.0,23.9,18.9,,107,,1.5,16,353,5100,962,5.3,17,11,309,320,493,3182,18,6,5.9,184,420,1918,18,4.6,92,88,681,33,35.8,9.2,37.4,18.0,418.0,1910.0,320.0,493.0,3182.0,18.0,6.0,310.0,479.0,3111.0,17.0
387,Junior Hemingway,KAN,WR,26,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,25.1,13.7,123.4,9.0,0.0,26.3,25.8,16.8,,153,,1.64,16,353,5100,962,5.3,17,11,309,320,493,3182,18,6,5.9,184,420,1918,18,4.6,92,88,681,33,35.8,9.2,37.4,18.0,420.0,1918.0,320.0,493.0,3182.0,18.0,6.0,306.3,467.9,3058.6,18.0
400,Cyrus Gray,KAN,RB,25,9,0.0,0.0,0.0,0.0,0.0,0.0,14.2,55.1,3.88,1.8,0.0,0.0,0.0,,0.0,16.0,9.1,9.1,,122,,1.0,16,353,5100,962,5.3,17,11,309,320,493,3182,18,6,5.9,184,420,1918,18,4.6,92,88,681,33,35.8,9.2,37.4,16.2,405.8,1862.9,320.0,493.0,3182.0,18.0,6.0,320.0,493.0,3182.0,18.0
403,A.J. Jenkins,KAN,WR,25,9,2.0,0.0,0.0,0.0,0.0,0.0,3.6,-3.6,-1.0,0.0,26.7,16.0,165.3,10.33,0.0,32.0,18.1,13.6,,158,,2.0,16,353,5100,962,5.3,17,11,309,320,493,3182,18,6,5.9,184,420,1918,18,4.6,92,88,681,33,35.8,9.2,37.4,18.0,416.4,1921.6,320.0,493.0,3182.0,18.0,6.0,304.0,466.3,3016.7,18.0
413,Chase Daniel,KAN,QB,28,3,1.0,85.3,149.3,837.3,0.0,0.0,21.3,80.0,3.75,0.0,0.0,0.0,0.0,,0.0,42.7,7.8,7.8,,55,,2.67,16,353,5100,962,5.3,17,11,309,320,493,3182,18,6,5.9,184,420,1918,18,4.6,92,88,681,33,35.8,9.2,37.4,18.0,398.7,1838.0,234.7,343.7,2344.7,18.0,6.0,320.0,493.0,3182.0,18.0
446,Frankie Hammond,KAN,WR,24,16,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,11.0,4.0,45.0,11.25,0.0,9.0,8.5,6.5,,178,,0.56,16,353,5100,962,5.3,17,11,309,320,493,3182,18,6,5.9,184,420,1918,18,4.6,92,88,681,33,35.8,9.2,37.4,18.0,420.0,1918.0,320.0,493.0,3182.0,18.0,6.0,316.0,482.0,3137.0,18.0
473,Demetrius Harris,KAN,TE,23,8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,10.0,6.0,40.0,6.67,0.0,10.0,5.0,3.5,,87,,0.62,16,353,5100,962,5.3,17,11,309,320,493,3182,18,6,5.9,184,420,1918,18,4.6,92,88,681,33,35.8,9.2,37.4,18.0,420.0,1918.0,320.0,493.0,3182.0,18.0,6.0,314.0,483.0,3142.0,18.0
36,Jeremy Maclin,PHI,WR,26,16,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,143.0,85.0,1318.0,15.51,10.0,277.0,279.8,234.3,70.0,9,20.0,17.31,3,474,6348,1127,5.6,36,15,356,384,621,4356,27,21,6.7,218,474,1992,16,4.2,109,115,995,29,36.9,17.2,46.41,16.0,474.0,1992.0,384.0,621.0,4356.0,27.0,21.0,299.0,478.0,3038.0,17.0
49,LeSean McCoy,PHI,RB,26,16,16.0,0.0,0.0,0.0,0.0,0.0,312.0,1319.0,4.23,5.0,37.0,28.0,155.0,5.54,0.0,199.0,208.4,185.4,50.0,12,30.0,12.44,3,474,6348,1127,5.6,36,15,356,384,621,4356,27,21,6.7,218,474,1992,16,4.2,109,115,995,29,36.9,17.2,46.41,11.0,162.0,673.0,384.0,621.0,4356.0,27.0,21.0,356.0,584.0,4201.0,27.0
68,Mark Sanchez,PHI,QB,28,9,8.0,352.0,549.3,4298.7,24.9,19.6,60.4,154.7,2.56,1.8,0.0,0.0,0.0,,0.0,247.1,156.4,150.4,,27,,15.44,3,474,6348,1127,5.6,36,15,356,384,621,4356,27,21,6.7,218,474,1992,16,4.2,109,115,995,29,36.9,17.2,46.41,14.2,413.6,1837.3,32.0,71.70000000000005,57.30000000000018,2.1000000000000014,1.3999999999999986,384.0,621.0,4356.0,27.0
73,Jordan Matthews,PHI,WR,22,16,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,103.0,67.0,872.0,13.01,8.0,202.0,205.2,168.7,14.0,24,59.0,12.62,3,474,6348,1127,5.6,36,15,356,384,621,4356,27,21,6.7,218,474,1992,16,4.2,109,115,995,29,36.9,17.2,46.41,16.0,474.0,1992.0,384.0,621.0,4356.0,27.0,21.0,317.0,518.0,3484.0,19.0
92,Nick Foles,PHI,QB,25,8,8.0,372.0,622.0,4326.0,26.0,20.0,32.0,136.0,4.25,0.0,0.0,0.0,0.0,,0.0,238.0,135.3,129.3,,29,,14.88,3,474,6348,1127,5.6,36,15,356,384,621,4356,27,21,6.7,218,474,1992,16,4.2,109,115,995,29,36.9,17.2,46.41,16.0,442.0,1856.0,12.0,-1.0,30.0,1.0,1.0,384.0,621.0,4356.0,27.0
110,Darren Sproles,PHI,RB,31,15,0.0,0.0,0.0,0.0,0.0,0.0,60.8,350.9,5.77,6.4,66.1,42.7,412.8,9.68,0.0,155.7,164.6,137.6,,31,,9.73,3,474,6348,1127,5.6,36,15,356,384,621,4356,27,21,6.7,218,474,1992,16,4.2,109,115,995,29,36.9,17.2,46.41,9.6,413.2,1641.1,384.0,621.0,4356.0,27.0,21.0,341.3,554.9,3943.2,27.0
145,Zach Ertz,PHI,WR,24,16,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,89.0,58.0,702.0,12.1,3.0,144.0,148.2,115.2,,59,,9.0,3,474,6348,1127,5.6,36,15,356,384,621,4356,27,21,6.7,218,474,1992,16,4.2,109,115,995,29,36.9,17.2,46.41,16.0,474.0,1992.0,384.0,621.0,4356.0,27.0,21.0,326.0,532.0,3654.0,24.0
164,Riley Cooper,PHI,WR,27,16,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,95.0,55.0,577.0,10.49,3.0,129.0,132.7,101.2,,66,,8.06,3,474,6348,1127,5.6,36,15,356,384,621,4356,27,21,6.7,218,474,1992,16,4.2,109,115,995,29,36.9,17.2,46.41,16.0,474.0,1992.0,384.0,621.0,4356.0,27.0,21.0,329.0,526.0,3779.0,24.0
243,Chris Polk,PHI,RB,25,14,0.0,0.0,0.0,0.0,0.0,0.0,52.6,196.6,3.74,4.6,3.4,2.3,18.3,8.0,0.0,51.4,53.8,49.8,,73,,3.21,3,474,6348,1127,5.6,36,15,356,384,621,4356,27,21,6.7,218,474,1992,16,4.2,109,115,995,29,36.9,17.2,46.41,11.4,421.4,1795.4,384.0,621.0,4356.0,27.0,21.0,381.7,617.6,4337.7,27.0
254,Brent Celek,PHI,TE,29,16,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,51.0,32.0,340.0,10.63,1.0,70.0,74.0,54.0,,29,,4.38,3,474,6348,1127,5.6,36,15,356,384,621,4356,27,21,6.7,218,474,1992,16,4.2,109,115,995,29,36.9,17.2,46.41,16.0,474.0,1992.0,384.0,621.0,4356.0,27.0,21.0,352.0,570.0,4016.0,26.0
331,James Casey,PHI,TE,30,16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,3.0,59.0,19.67,2.0,21.0,20.9,19.4,,50,,1.31,3,474,6348,1127,5.6,36,15,356,384,621,4356,27,21,6.7,218,474,1992,16,4.2,109,115,995,29,36.9,17.2,46.41,16.0,474.0,1992.0,384.0,621.0,4356.0,27.0,21.0,381.0,618.0,4297.0,25.0
404,Josh Huff,PHI,WR,23,12,0.0,0.0,0.0,0.0,0.0,0.0,1.3,9.3,7.0,0.0,24.0,10.7,130.7,12.25,0.0,22.7,23.5,18.5,,160,,1.42,3,474,6348,1127,5.6,36,15,356,384,621,4356,27,21,6.7,218,474,1992,16,4.2,109,115,995,29,36.9,17.2,46.41,16.0,472.7,1982.7,384.0,621.0,4356.0,27.0,21.0,373.3,597.0,4225.3,27.0
445,Jeff Maehl,PHI,WR,25,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,10.0,10.0,92.0,9.2,0.0,20.0,9.6,7.1,,176,,1.25,3,474,6348,1127,5.6,36,15,356,384,621,4356,27,21,6.7,218,474,1992,16,4.2,109,115,995,29,36.9,17.2,46.41,16.0,474.0,1992.0,384.0,621.0,4356.0,27.0,21.0,374.0,611.0,4264.0,27.0
491,Trey Burton,PHI,TE,23,15,0.0,0.0,0.0,0.0,0.0,0.0,5.3,10.7,2.0,0.0,0.0,0.0,0.0,,0.0,1.1,1.0,1.0,,90,,0.07,3,474,6348,1127,5.6,36,15,356,384,621,4356,27,21,6.7,218,474,1992,16,4.2,109,115,995,29,36.9,17.2,46.41,16.0,468.7,1981.3,384.0,621.0,4356.0,27.0,21.0,384.0,621.0,4356.0,27.0
501,Brad Smith,PHI,WR,31,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.7,1.2,13.5,11.0,0.0,2.5,2.1,1.6,,194,,0.15,3,474,6348,1127,5.6,36,15,356,384,621,4356,27,21,6.7,218,474,1992,16,4.2,109,115,995,29,36.9,17.2,46.41,16.0,474.0,1992.0,384.0,621.0,4356.0,27.0,21.0,382.8,617.3,4342.5,27.0
37,Derek Carr,OAK,QB,23,16,16.0,348.0,599.0,3270.0,21.0,12.0,29.0,92.0,3.17,0.0,1.0,0.0,0.0,,0.0,192.0,211.0,204.0,,20,,12.0,31,253,4515,994,4.5,29,13,248,365,629,3275,22,16,5.0,173,337,1240,4,3.7,56,116,939,19,22.7,13.6,-139.12,4.0,308.0,1148.0,17.0,30.0,5.0,1.0,4.0,365.0,628.0,3275.0,22.0
117,James Jones,OAK,WR,30,16,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,112.0,73.0,666.0,9.12,6.0,174.0,177.6,137.1,,45,,10.88,31,253,4515,994,4.5,29,13,248,365,629,3275,22,16,5.0,173,337,1240,4,3.7,56,116,939,19,22.7,13.6,-139.12,4.0,337.0,1240.0,365.0,629.0,3275.0,22.0,16.0,292.0,517.0,2609.0,16.0
129,Andre Holmes,OAK,WR,26,16,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,99.0,47.0,693.0,14.74,4.0,140.0,143.3,116.8,,53,,8.75,31,253,4515,994,4.5,29,13,248,365,629,3275,22,16,5.0,173,337,1240,4,3.7,56,116,939,19,22.7,13.6,-139.12,4.0,337.0,1240.0,365.0,629.0,3275.0,22.0,16.0,318.0,530.0,2582.0,18.0
147,Darren McFadden,OAK,RB,27,16,12.0,0.0,1.0,0.0,0.0,0.0,155.0,534.0,3.45,2.0,56.0,36.0,212.0,5.89,0.0,121.0,127.6,102.6,,37,,7.56,31,253,4515,994,4.5,29,13,248,365,629,3275,22,16,5.0,173,337,1240,4,3.7,56,116,939,19,22.7,13.6,-139.12,2.0,182.0,706.0,365.0,628.0,3275.0,22.0,16.0,329.0,573.0,3063.0,22.0
163,Mychal Rivera,OAK,TE,24,16,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,99.0,58.0,534.0,9.21,4.0,133.0,137.4,104.4,,18,,8.31,31,253,4515,994,4.5,29,13,248,365,629,3275,22,16,5.0,173,337,1240,4,3.7,56,116,939,19,22.7,13.6,-139.12,4.0,337.0,1240.0,365.0,629.0,3275.0,22.0,16.0,307.0,530.0,2741.0,18.0
170,Latavius Murray,OAK,RB,24,15,3.0,0.0,0.0,0.0,0.0,0.0,87.5,452.3,5.17,2.1,24.5,18.1,152.5,8.41,0.0,91.7,91.7,77.2,,46,,5.73,31,253,4515,994,4.5,29,13,248,365,629,3275,22,16,5.0,173,337,1240,4,3.7,56,116,939,19,22.7,13.6,-139.12,1.9,249.5,787.7,365.0,629.0,3275.0,22.0,16.0,346.9,604.5,3122.5,22.0
251,Brice Butler,OAK,WR,24,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,37.3,22.4,298.7,13.33,2.1,65.1,64.0,50.5,,104,,4.07,31,253,4515,994,4.5,29,13,248,365,629,3275,22,16,5.0,173,337,1240,4,3.7,56,116,939,19,22.7,13.6,-139.12,4.0,337.0,1240.0,365.0,629.0,3275.0,22.0,16.0,342.6,591.7,2976.3,19.9
253,Marcel Reece,OAK,RB,29,15,15.0,0.0,0.0,0.0,0.0,0.0,22.4,90.7,4.05,0.0,62.9,39.5,282.7,7.16,1.1,81.1,80.0,57.5,,77,,5.07,31,253,4515,994,4.5,29,13,248,365,629,3275,22,16,5.0,173,337,1240,4,3.7,56,116,939,19,22.7,13.6,-139.12,4.0,314.6,1149.3,365.0,629.0,3275.0,22.0,16.0,325.5,566.1,2992.3,20.9
336,Maurice Jones-Drew,OAK,RB,29,12,1.0,0.0,0.0,0.0,0.0,0.0,57.3,128.0,2.23,0.0,21.3,14.7,94.7,6.45,0.0,37.3,27.7,22.2,,101,,2.33,31,253,4515,994,4.5,29,13,248,365,629,3275,22,16,5.0,173,337,1240,4,3.7,56,116,939,19,22.7,13.6,-139.12,4.0,279.7,1112.0,365.0,629.0,3275.0,22.0,16.0,350.3,607.7,3180.3,22.0
356,Rod Streater,OAK,WR,26,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,69.3,48.0,448.0,9.33,5.3,122.7,23.4,18.9,,143,,7.67,31,253,4515,994,4.5,29,13,248,365,629,3275,22,16,5.0,173,337,1240,4,3.7,56,116,939,19,22.7,13.6,-139.12,4.0,337.0,1240.0,365.0,629.0,3275.0,22.0,16.0,317.0,559.7,2827.0,16.7
357,Jamize Olawale,OAK,RB,25,16,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,5.0,18.0,3.6,2.0,19.0,18.8,16.3,,108,,1.19,31,253,4515,994,4.5,29,13,248,365,629,3275,22,16,5.0,173,337,1240,4,3.7,56,116,939,19,22.7,13.6,-139.12,4.0,335.0,1240.0,365.0,629.0,3275.0,22.0,16.0,360.0,623.0,3257.0,20.0
372,Vincent Brown,OAK,WR,25,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,48.0,27.4,269.7,9.83,0.0,54.9,26.8,17.8,,149,,3.43,31,253,4515,994,4.5,29,13,248,365,629,3275,22,16,5.0,173,337,1240,4,3.7,56,116,939,19,22.7,13.6,-139.12,4.0,337.0,1240.0,365.0,629.0,3275.0,22.0,16.0,337.6,581.0,3005.3,22.0
390,Brian Leonhardt,OAK,TE,24,12,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,10.7,8.0,46.7,5.83,1.3,21.3,15.5,12.5,,64,,1.33,31,253,4515,994,4.5,29,13,248,365,629,3275,22,16,5.0,173,337,1240,4,3.7,56,116,939,19,22.7,13.6,-139.12,4.0,337.0,1240.0,365.0,629.0,3275.0,22.0,16.0,357.0,618.3,3228.3,20.7
395,Denarius Moore,OAK,WR,26,10,2.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,1.0,0.0,43.2,19.2,184.0,9.58,0.0,35.2,25.6,15.6,,157,,2.2,31,253,4515,994,4.5,29,13,248,365,629,3275,22,16,5.0,173,337,1240,4,3.7,56,116,939,19,22.7,13.6,-139.12,4.0,335.4,1238.4,365.0,629.0,3275.0,22.0,16.0,345.8,585.8,3091.0,22.0
448,Matt McGloin,OAK,QB,25,1,0.0,192.0,304.0,2064.0,16.0,32.0,32.0,48.0,1.5,0.0,0.0,0.0,0.0,,0.0,80.0,7.5,7.5,,59,,5.0,31,253,4515,994,4.5,29,13,248,365,629,3275,22,16,5.0,173,337,1240,4,3.7,56,116,939,19,22.7,13.6,-139.12,4.0,305.0,1192.0,173.0,325.0,1211.0,6.0,-16.0,365.0,629.0,3275.0,22.0
490,David Ausberry,OAK,TE,27,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,10.7,5.3,37.3,7.0,0.0,8.0,3.4,2.4,,89,,0.5,31,253,4515,994,4.5,29,13,248,365,629,3275,22,16,5.0,173,337,1240,4,3.7,56,116,939,19,22.7,13.6,-139.12,4.0,337.0,1240.0,365.0,629.0,3275.0,22.0,16.0,359.7,618.3,3237.7,22.0
516,Matt Schaub,OAK,QB,33,11,0.0,7.3,14.5,82.9,0.0,2.9,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,-5.8,-0.7,-1.7,,76,,-0.36,31,253,4515,994,4.5,29,13,248,365,629,3275,22,16,5.0,173,337,1240,4,3.7,56,116,939,19,22.7,13.6,-139.12,4.0,337.0,1240.0,357.7,614.5,3192.1,22.0,13.1,365.0,629.0,3275.0,22.0
42,Teddy Bridgewater,MIN,QB,22,13,12.0,318.8,494.8,3592.6,17.2,14.8,57.8,257.2,4.45,1.2,0.0,0.0,0.0,,0.0,221.5,197.7,191.7,,22,,13.85,20,325,5048,981,5.1,20,2,288,322,517,3244,17,18,5.7,171,413,1804,12,4.4,90,100,836,27,31.8,10.8,-2.41,10.8,355.2,1546.8,3.1999999999999886,22.19999999999999,-348.5999999999999,-0.1999999999999993,3.1999999999999993,322.0,517.0,3244.0,17.0
61,Matt Asiata,MIN,RB,27,15,9.0,0.0,0.0,0.0,0.0,0.0,174.9,608.0,3.48,9.6,67.2,46.9,332.8,7.09,1.1,206.9,201.2,172.2,29.0,16,46.0,12.93,20,325,5048,981,5.1,20,2,288,322,517,3244,17,18,5.7,171,413,1804,12,4.4,90,100,836,27,31.8,10.8,-2.41,2.4000000000000004,238.1,1196.0,322.0,517.0,3244.0,17.0,18.0,275.1,449.8,2911.2,15.9
105,Greg Jennings,MIN,WR,31,16,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,92.0,59.0,742.0,12.58,6.0,169.0,172.2,139.7,,38,,10.56,20,325,5048,981,5.1,20,2,288,322,517,3244,17,18,5.7,171,413,1804,12,4.4,90,100,836,27,31.8,10.8,-2.41,12.0,413.0,1804.0,322.0,517.0,3244.0,17.0,18.0,263.0,425.0,2502.0,11.0
158,Jarius Wright,MIN,WR,25,16,7.0,0.0,0.0,0.0,0.0,0.0,5.0,71.0,14.2,0.0,62.0,42.0,588.0,14.0,2.0,120.0,122.9,98.9,,63,,7.5,20,325,5048,981,5.1,20,2,288,322,517,3244,17,18,5.7,171,413,1804,12,4.4,90,100,836,27,31.8,10.8,-2.41,12.0,408.0,1733.0,322.0,517.0,3244.0,17.0,18.0,280.0,455.0,2656.0,15.0
177,Jerick McKinnon,MIN,RB,22,11,6.0,0.0,0.0,0.0,0.0,0.0,164.4,782.5,4.76,0.0,59.6,39.3,196.4,5.0,0.0,136.7,100.3,80.8,,48,,8.55,20,325,5048,981,5.1,20,2,288,322,517,3244,17,18,5.7,171,413,1804,12,4.4,90,100,836,27,31.8,10.8,-2.41,12.0,248.6,1021.5,322.0,517.0,3244.0,17.0,18.0,282.7,457.4,3047.6,17.0
197,Charles Johnson,MIN,WR,25,12,6.0,0.0,0.0,0.0,0.0,0.0,1.3,-14.7,-11.0,0.0,78.7,41.3,633.3,15.32,2.7,121.3,94.4,75.9,,83,,7.58,20,325,5048,981,5.1,20,2,288,322,517,3244,17,18,5.7,171,413,1804,12,4.4,90,100,836,27,31.8,10.8,-2.41,12.0,411.7,1818.7,322.0,517.0,3244.0,17.0,18.0,280.7,438.3,2610.7,14.3
199,Cordarrelle Patterson,MIN,WR,23,16,7.0,0.0,0.0,0.0,0.0,0.0,10.0,117.0,11.7,1.0,67.0,33.0,384.0,11.64,1.0,93.0,100.1,76.6,,84,,5.81,20,325,5048,981,5.1,20,2,288,322,517,3244,17,18,5.7,171,413,1804,12,4.4,90,100,836,27,31.8,10.8,-2.41,11.0,403.0,1687.0,322.0,517.0,3244.0,17.0,18.0,289.0,450.0,2860.0,16.0
260,Kyle Rudolph,MIN,TE,25,9,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,60.4,42.7,410.7,9.63,3.6,104.9,62.1,47.1,,32,,6.56,20,325,5048,981,5.1,20,2,288,322,517,3244,17,18,5.7,171,413,1804,12,4.4,90,100,836,27,31.8,10.8,-2.41,12.0,413.0,1804.0,322.0,517.0,3244.0,17.0,18.0,279.3,456.6,2833.3,13.4
275,Chase Ford,MIN,TE,24,11,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,50.9,33.5,375.3,11.22,1.5,80.0,57.8,43.3,,38,,5.0,20,325,5048,981,5.1,20,2,288,322,517,3244,17,18,5.7,171,413,1804,12,4.4,90,100,836,27,31.8,10.8,-2.41,12.0,413.0,1804.0,322.0,517.0,3244.0,17.0,18.0,288.5,466.1,2868.7,15.5
285,Rhett Ellison,MIN,TE,26,16,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,26.0,19.0,208.0,10.95,1.0,48.0,50.8,38.3,,42,,3.0,20,325,5048,981,5.1,20,2,288,322,517,3244,17,18,5.7,171,413,1804,12,4.4,90,100,836,27,31.8,10.8,-2.41,12.0,413.0,1804.0,322.0,517.0,3244.0,17.0,18.0,303.0,491.0,3036.0,16.0
308,Matt Cassel,MIN,QB,32,3,3.0,218.7,378.7,2266.7,16.0,21.3,48.0,96.0,2.0,0.0,0.0,0.0,0.0,,0.0,122.7,29.8,26.8,,46,,7.67,20,325,5048,981,5.1,20,2,288,322,517,3244,17,18,5.7,171,413,1804,12,4.4,90,100,836,27,31.8,10.8,-2.41,12.0,365.0,1708.0,103.30000000000001,138.3,977.3000000000002,1.0,-3.3000000000000007,322.0,517.0,3244.0,17.0
323,Adam Thielen,MIN,WR,24,16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,13.0,8.0,137.0,17.13,1.0,28.0,30.7,23.7,,133,,1.75,20,325,5048,981,5.1,20,2,288,322,517,3244,17,18,5.7,171,413,1804,12,4.4,90,100,836,27,31.8,10.8,-2.41,12.0,413.0,1804.0,322.0,517.0,3244.0,17.0,18.0,314.0,504.0,3107.0,16.0
